run_id,run_label,approach,model,reasoning,pipeline_version,metric,value,raw_metric,target,task_type,modality,shotset,dataset_key,representation,model_key,pathway,ci_low,ci_high,source_file,extraction_confidence,notes,best_rule,n_candidates,best_metric_name
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,specificity,0.9166666666666666,specificity,dispersion_high_low,classification,mri_only,,mri,group_binary,linear_svm,mri_only,0.782608695652174,1.0,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_specificity_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,tn,22.0,tn,dispersion_high_low,classification,mri_only,,mri,group_binary,linear_svm,mri_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_tn_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,tp,25.0,tp,dispersion_high_low,classification,pathology_only,,path,group_status,elasticnet_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_tp_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,mae,70.94496759191946,mae,dispersion_regression,regression,mri_plus_pathology,,combined,group_count,pls_regression,mri_plus_pathology,50.15612738948226,93.17694939477089,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,min,65,dispersion_regression_mae_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,n,61.0,n,dispersion_regression,regression,pathology_only,,path,group_binary,elasticnet_regression,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_n_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,pearson_r,0.5623037287797455,pearson_r,dispersion_regression,regression,pathology_only,,path,phrase_binary,huber_regression,pathology_only,0.3327885879792286,0.7190816076472665,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_pearson_r_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,r2,0.2925239406281003,r2,dispersion_regression,regression,mri_plus_pathology,,combined,phrase_binary,pls_regression,mri_plus_pathology,-0.0149898242688912,0.5284994700901143,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_r2_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,rmse,95.84604479242924,rmse,dispersion_regression,regression,mri_plus_pathology,,combined,phrase_binary,pls_regression,mri_plus_pathology,70.35685952948218,120.75811581315978,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,min,65,dispersion_regression_rmse_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,spearman_rho,0.5665392599866794,spearman_rho,dispersion_regression,regression,pathology_only,,path,phrase_binary,huber_regression,pathology_only,0.3549810549892825,0.7242812544837671,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_spearman_rho_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,accuracy,0.84,accuracy,relapse,classification,mri_plus_pathology,,combined,phrase_binary,linear_svm,mri_plus_pathology,0.72,0.94,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_accuracy_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,auprc,0.6203869047619047,auprc,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.345021645021645,0.9182883089133088,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_auprc_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,auroc,0.9136904761904762,auroc,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.8271682774589751,0.9790282634032634,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_auroc_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,balanced_accuracy,0.7916666666666667,balanced_accuracy,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.6094978543743078,0.9418604651162792,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_balanced_accuracy_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,brier,0.1150190307496952,brier,relapse,classification,mri_plus_pathology,,combined,group_count,linear_svm,mri_plus_pathology,0.061032492380637,0.1762726500666686,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,min,39,relapse_brier_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,calibration_intercept,0.4775743231652286,calibration_intercept,relapse,classification,mri_plus_pathology,,combined,group_count,linear_svm,mri_plus_pathology,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_calibration_intercept_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,calibration_slope,4.378391785035214,calibration_slope,relapse,classification,mri_plus_pathology,,combined,group_count,elasticnet_logistic,mri_plus_pathology,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_calibration_slope_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,f1,0.5714285714285714,f1,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.2605978260869565,0.8,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_f1_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,fn,14.0,fn,relapse,classification,pathology_only,,path,group_binary,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_fn_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,fp,18.0,fp,relapse,classification,mri_only,,mri,phrase_binary,ridge_logistic,mri_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_fp_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,n,61.0,n,relapse,classification,pathology_only,,path,group_binary,elasticnet_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_n_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,npv,0.945945945945946,npv,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.8648648648648649,1.0,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_npv_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,precision,0.5,precision,relapse,classification,pathology_only,,path,group_count,linear_svm,pathology_only,0.0,1.0,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_precision_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,precision_ppv,0.5,precision_ppv,relapse,classification,pathology_only,,path,group_count,linear_svm,pathology_only,0.0,1.0,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_precision_ppv_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,prevalence,0.2295081967213114,prevalence,relapse,classification,pathology_only,,path,group_binary,elasticnet_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_prevalence_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,recall_sensitivity,0.7857142857142857,recall_sensitivity,relapse,classification,pathology_only,,path,group_binary,elasticnet_logistic,pathology_only,0.5623263888888889,1.0,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_recall_sensitivity_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,specificity,1.0,specificity,relapse,classification,mri_plus_pathology,,combined,phrase_binary,linear_svm,mri_plus_pathology,1.0,1.0,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_specificity_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,tn,47.0,tn,relapse,classification,pathology_only,,path,phrase_binary,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_tn_best
approach2_062426_nano_medium,Approach 2 062426 Nano Medium,approach2,gpt-5-nano,medium/default,new_refactored,tp,11.0,tp,relapse,classification,pathology_only,,path,group_binary,elasticnet_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062426_medium/nested_outer_metrics_summary.csv,high,,max,39,relapse_tp_best
approach2_old_gpt5_medium,Approach 2 Old GPT5 Medium,approach2,gpt-5,medium/default,old,auroc,0.81,high_low_auroc_best,dispersion_high_low,classification,,,,,,,,,manual_config,high,manually supplied legacy metric,max,1,dispersion_high_low_auroc_best
approach2_old_gpt5_medium,Approach 2 Old GPT5 Medium,approach2,gpt-5,medium/default,old,spearman_rho,0.649,regression_spearman_best,dispersion_regression,regression,,,,,,,,,manual_config,high,manually supplied legacy metric,max,1,dispersion_regression_spearman_rho_best
